segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,is_lucid,generation_mode,llm_trigger_type,llm_latency_ms,llm_fallback_reason,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
c12622dc-c7e0-4571-ae05-04b8f74a9ccc,4.133333,4.133333,4.141667,REM,anxious,0.928,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.9171,0.0701,0.0681,0.1281,"In this REM interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 4.133h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
1be2a1f9-8e8f-4ed3-ba2b-d37a2282c6b8,4.141667,4.141667,4.15,REM,melancholic,0.941,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.8833,0.0726,0.0192,0.1283,"In this REM interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 4.142h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
b1317721-cde7-4d34-8ef1-5aaefe27e29f,4.15,4.15,4.158333,REM,neutral,0.967,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.8672,0.0577,0.0342,0.141,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 4.150h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3a822f5b-0281-44a9-9ecb-f00dd2ac3201,4.158333,4.158333,4.166667,REM,serene,0.919,0.7415,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.8955,0.0686,0.0521,0.1437,"In this REM interval, a serene dream image unfolds around shifting memory fragments and sensory distortions. At 4.158h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with serene imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
ba22b97d-b8d2-4ae1-a061-b9a984cb0303,4.166667,4.166667,4.175,REM,neutral,0.883,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20001.0,timeout,TEMPLATE_REM,0.8869,0.0887,0.0245,0.0855,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 4.167h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
66d008cf-996b-47ef-89f6-29bca54aab9a,4.175,4.175,4.183333,REM,serene,0.935,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.8934,0.091,0.0532,0.1314,"In this REM interval, a serene dream image unfolds around shifting memory fragments and sensory distortions. At 4.175h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with serene imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
ab1b1daf-efcb-4d89-b580-1ca734ef0888,4.183333,4.183333,4.191667,REM,calm,0.969,0.75,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.8804,0.0848,0.0496,0.1295,"In this REM interval, a calm dream image unfolds around shifting memory fragments and sensory distortions. At 4.183h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with calm imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
7dd9995f-2027-423e-8de9-17adb36bc8b6,4.191667,4.191667,4.2,REM,calm,0.959,0.6657,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20003.0,timeout,TEMPLATE_REM,0.898,0.0468,0.0414,0.1188,"In this REM interval, a calm dream image unfolds around shifting memory fragments and sensory distortions. At 4.192h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with calm imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
8e799f6c-5747-471e-b1c2-071e419cde72,4.2,4.2,4.208333,REM,melancholic,0.895,0.6896,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20003.0,timeout,TEMPLATE_REM,0.8939,0.12,0.0754,0.1049,"In this REM interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 4.200h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
eb0a1b84-3ba2-4566-af23-faef17fa57cd,4.208333,4.208333,4.216667,REM,fearful,0.98,0.6564,True,LLM_FALLBACK,LUCIDITY_THRESHOLD,20002.0,timeout,TEMPLATE_REM,0.8834,0.0289,0.0367,0.1177,"In this REM interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 4.208h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
ec391e9c-5a68-4ef3-a8f7-54e748ec138c,4.216667,4.216667,4.225,REM,curious,0.963,0.5766,False,LLM_FALLBACK,LUCIDITY_THRESHOLD,20003.0,timeout,TEMPLATE_REM,0.8992,0.0708,0.0388,0.1377,"In this REM interval, a curious dream image unfolds around shifting memory fragments and sensory distortions. At 4.217h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with curious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
be127246-1bcf-4402-b068-b18b2b075de8,4.225,4.225,4.233333,REM,neutral,0.923,0.6122,False,LLM_FALLBACK,LUCIDITY_THRESHOLD,20003.0,timeout,TEMPLATE_REM,0.9427,0.0884,0.0734,0.1227,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 4.225h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3b0acf99-9689-4460-ad54-470dadc6013b,4.233333,4.233333,4.241667,REM,neutral,0.941,0.5341,False,LLM_FALLBACK,BIZARRENESS_PEAK,20003.0,timeout,TEMPLATE_REM,0.9012,0.0627,0.0514,0.1591,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 4.233h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
ec21579e-534b-4012-b756-05c730070a74,4.241667,4.241667,4.25,REM,neutral,0.905,0.557,False,LLM_FALLBACK,LUCIDITY_THRESHOLD,20004.0,timeout,TEMPLATE_REM,0.9011,0.0906,0.071,0.0928,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 4.242h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
f011e78f-d3d7-4931-b7a7-2196515b65b5,4.25,4.25,4.258333,REM,joyful,0.942,0.5397,False,LLM_FALLBACK,BIZARRENESS_PEAK,20001.0,timeout,TEMPLATE_REM,0.9065,0.0674,0.0471,0.1214,"In this REM interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 4.250h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with joyful imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
ec9e7054-ea9a-463e-a986-8ab93ee19c71,4.258333,4.258333,4.266667,REM,calm,0.98,0.513,False,LLM_FALLBACK,BIZARRENESS_PEAK,20001.0,timeout,TEMPLATE_REM,0.8677,0.0609,0.0185,0.1372,"In this REM interval, a calm dream image unfolds around shifting memory fragments and sensory distortions. At 4.258h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with calm imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
b69bcaed-70e2-4545-b89f-66bd504d471d,4.266667,4.266667,4.275,REM,anxious,0.893,0.4914,False,LLM_FALLBACK,BIZARRENESS_PEAK,20002.0,timeout,TEMPLATE_REM,0.8833,0.0722,0.0323,0.153,"In this REM interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 4.267h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
8f317263-869f-456a-9944-b9d230778a66,4.275,4.275,4.283333,REM,melancholic,0.973,0.4772,False,LLM_FALLBACK,BIZARRENESS_PEAK,20002.0,timeout,TEMPLATE_REM,0.9087,0.1192,0.0462,0.1666,"In this REM interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 4.275h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d1817d69-ff86-4e25-9669-8a113bf15a53,4.283333,4.283333,4.291667,REM,joyful,0.934,0.4682,False,LLM_FALLBACK,BIZARRENESS_PEAK,20002.0,timeout,TEMPLATE_REM,0.8997,0.0453,0.054,0.1344,"In this REM interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 4.283h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with joyful imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
e693426b-5830-4d56-93bd-5892a1a686de,4.291667,4.291667,4.3,REM,neutral,0.951,0.4262,False,LLM_FALLBACK,BIZARRENESS_PEAK,20001.0,timeout,TEMPLATE_REM,0.9032,0.092,0.0254,0.1172,"In this REM interval, a neutral dream image unfolds around shifting memory fragments and sensory distortions. At 4.292h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures.",REM segment with neutral imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
